Rk,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.
342.0,Gary Harris,31.0,MIL,SG,9.0,0.0,95.0,0.5,16.8,0.389,0.111,0.222,0.056,0.0,0.611,0.571,1.0,0.25,1.0,,0.455,1.0,1.0,0.0,0.0,0.727,0.5,0.0,0.0
343.0,Olivier-Maxence Prosper,23.0,MEM,PF,10.0,0.0,94.0,0.565,9.8,0.739,0.435,0.261,0.043,0.0,0.261,0.706,0.7,0.833,0.0,,0.167,0.833,1.0,0.261,6.0,0.333,0.0,0.0,0.0
344.0,KJ Simpson,23.0,CHO,PG,7.0,0.0,93.0,0.333,14.4,0.615,0.231,0.179,0.179,0.026,0.385,0.333,0.444,0.286,0.286,0.0,0.333,0.125,1.0,0.0,0.0,0.067,1.0,0.0,0.0
345.0,Taelon Peter,23.0,IND,SG,11.0,0.0,91.0,0.25,24.7,0.083,0.0,0.042,0.0,0.042,0.917,0.5,,1.0,,0.0,0.227,0.0,0.8,0.0,0.0,0.409,0.111,0.0,0.0
346.0,Aaron Holiday,29.0,HOU,PG,9.0,0.0,91.0,0.536,18.9,0.321,0.143,0.143,0.036,0.0,0.679,0.778,0.75,1.0,0.0,,0.421,0.571,1.0,0.0,0.0,0.263,0.6,0.0,0.0
347.0,Dalen Terry,23.0,CHI,SG,10.0,0.0,90.0,0.45,9.9,0.65,0.55,0.1,0.0,0.0,0.35,0.538,0.455,1.0,,,0.286,0.714,1.0,0.1,2.0,0.429,0.333,0.0,0.0
348.0,T.J. McConnell,33.0,IND,PG,6.0,0.0,90.0,0.468,12.6,0.787,0.149,0.277,0.234,0.128,0.213,0.459,0.571,0.385,0.545,0.333,0.5,0.353,0.8,0.0,0.0,0.2,1.0,0.0,0.0
349.0,Nick Smith Jr.,21.0,LAL,SG,6.0,0.0,90.0,0.432,18.8,0.514,0.054,0.108,0.243,0.108,0.486,0.421,0.5,0.5,0.333,0.5,0.444,0.125,0.625,0.0,0.0,0.056,0.0,0.0,0.0
350.0,Jericho Sims,27.0,MIL,C,11.0,0.0,88.0,0.75,4.0,1.0,0.5,0.375,0.125,0.0,0.0,0.75,1.0,0.667,0.0,,,0.833,,0.75,6.0,,,0.0,0.0
351.0,Gabe Vincent,29.0,LAL,PG,4.0,3.0,88.0,0.313,23.5,0.188,0.0,0.063,0.063,0.063,0.813,0.333,,0.0,1.0,0.0,0.308,1.0,1.0,0.0,0.0,0.231,0.333,0.0,0.0
352.0,Duop Reath,29.0,POR,C,12.0,0.0,86.0,0.583,23.3,0.083,0.042,0.042,0.0,0.0,0.917,0.5,1.0,0.0,,,0.591,1.0,1.0,0.042,1.0,0.364,0.875,0.0,0.0
353.0,Jevon Carter,30.0,CHI,PG,6.0,0.0,85.0,0.394,22.5,0.152,0.061,0.03,0.03,0.03,0.848,0.0,0.0,0.0,0.0,0.0,0.464,,0.769,0.0,0.0,0.286,0.625,0.0,0.0
354.0,Tidjane Salaün,20.0,CHO,PF,7.0,0.0,83.0,0.368,17.3,0.368,0.158,0.211,0.0,0.0,0.632,0.429,1.0,0.0,,,0.333,0.667,1.0,0.053,1.0,0.167,0.0,0.0,0.0
355.0,Asa Newell,20.0,ATL,PF,9.0,0.0,82.0,0.5,13.3,0.5,0.344,0.156,0.0,0.0,0.5,0.5,0.636,0.2,,,0.5,0.5,1.0,0.156,3.0,0.75,0.5,0.0,0.0
356.0,Obi Toppin,27.0,IND,PF,3.0,0.0,82.0,0.417,14.8,0.528,0.222,0.167,0.111,0.028,0.472,0.632,0.625,0.667,0.75,0.0,0.176,0.417,1.0,0.139,3.0,0.176,0.0,0.0,0.0
357.0,Jamison Battle,24.0,TOR,SF,12.0,0.0,81.0,0.68,18.8,0.32,0.2,0.08,0.0,0.04,0.68,0.75,1.0,0.5,,0.0,0.647,1.0,1.0,0.04,1.0,0.294,0.6,0.0,0.0
358.0,Chris Boucher,33.0,BOS,PF,7.0,0.0,76.0,0.318,15.7,0.455,0.273,0.136,0.0,0.045,0.545,0.6,0.833,0.333,,0.0,0.083,0.667,1.0,0.045,1.0,0.25,0.0,0.0,0.0
359.0,Kobe Brown,26.0,LAC,PF,8.0,0.0,75.0,0.421,17.4,0.368,0.158,0.211,0.0,0.0,0.632,0.571,0.667,0.5,,,0.333,1.0,1.0,0.105,2.0,0.417,0.2,0.0,0.0
360.0,Zach Edey,23.0,MEM,C,3.0,3.0,75.0,0.583,4.8,0.917,0.583,0.25,0.083,0.0,0.083,0.591,0.643,0.5,0.5,,0.5,0.923,1.0,0.292,6.0,0.0,,0.0,0.0
361.0,Jordan McLaughlin,29.0,SAS,PG,8.0,0.0,74.0,0.417,17.0,0.375,0.25,0.083,0.042,0.0,0.625,0.556,0.833,0.0,0.0,,0.333,0.2,1.0,0.0,0.0,0.4,0.167,0.0,0.0
362.0,Will Riley,19.0,WAS,SF,10.0,0.0,73.0,0.435,12.4,0.783,0.174,0.435,0.087,0.087,0.217,0.5,0.75,0.5,0.5,0.0,0.2,0.667,1.0,0.043,1.0,0.0,,0.0,0.0
363.0,Chris Youngblood,23.0,OKC,SG,15.0,0.0,72.0,0.35,23.0,0.15,0.0,0.15,0.0,0.0,0.85,0.333,,0.333,,,0.353,1.0,1.0,0.0,0.0,0.235,0.5,0.0,0.0
364.0,Julian Strawther,23.0,DEN,SG,9.0,0.0,71.0,0.367,17.0,0.467,0.167,0.1,0.2,0.0,0.533,0.643,1.0,0.667,0.333,,0.125,0.667,1.0,0.0,0.0,0.313,0.0,0.0,0.0
365.0,Kelly Olynyk,34.0,SAS,C,6.0,0.0,69.0,0.556,11.3,0.611,0.444,0.167,0.0,0.0,0.389,0.636,0.75,0.333,,,0.429,0.571,1.0,0.0,0.0,0.286,1.0,0.0,0.0
366.0,Kyle Anderson,32.0,UTA,SF,4.0,0.0,69.0,0.455,5.5,1.0,0.318,0.5,0.182,0.0,0.0,0.455,0.571,0.364,0.5,,,0.5,,0.045,0.0,,,0.0,0.0
367.0,Tyler Kolek,24.0,NYK,PG,10.0,0.0,67.0,0.417,16.1,0.458,0.25,0.125,0.083,0.0,0.542,0.636,0.667,0.667,0.5,,0.231,0.429,0.667,0.0,0.0,0.077,0.0,0.0,0.0
368.0,Thomas Bryant,28.0,CLE,C,11.0,0.0,66.0,0.4,14.3,0.52,0.32,0.16,0.04,0.0,0.48,0.769,0.75,1.0,0.0,,0.0,0.7,,0.2,5.0,0.0,,0.0,0.0
369.0,Elijah Harkless,25.0,UTA,SG,7.0,0.0,66.0,0.364,19.0,0.364,0.182,0.0,0.091,0.091,0.636,0.5,0.5,,0.0,1.0,0.286,0.0,1.0,0.0,0.0,0.286,1.0,0.0,0.0
370.0,Devin Carter,23.0,SAC,PG,8.0,0.0,65.0,0.238,17.0,0.476,0.048,0.333,0.095,0.0,0.524,0.3,1.0,0.286,0.0,,0.182,0.0,1.0,0.048,1.0,0.0,,0.0,0.0
371.0,Xavier Tillman Sr.,27.0,BOS,C,8.0,0.0,65.0,0.5,13.7,0.556,0.167,0.333,0.056,0.0,0.444,0.7,0.667,0.667,1.0,,0.25,0.857,1.0,0.0,0.0,0.25,0.0,0.0,0.0
372.0,Monte Morris,30.0,IND,PG,6.0,0.0,65.0,0.35,13.8,0.6,0.25,0.2,0.1,0.05,0.4,0.417,0.6,0.25,0.5,0.0,0.25,0.6,1.0,0.0,0.0,0.375,0.0,0.0,0.0
373.0,Carter Bryant,20.0,SAS,PF,10.0,0.0,64.0,0.296,15.5,0.481,0.296,0.074,0.111,0.0,0.519,0.385,0.625,0.0,0.0,,0.214,0.4,1.0,0.037,1.0,0.357,0.0,0.0,0.0
374.0,Jared McCain,21.0,PHI,SG,6.0,0.0,62.0,0.208,18.1,0.458,0.042,0.208,0.125,0.083,0.542,0.182,0.0,0.2,0.333,0.0,0.231,0.0,1.0,0.0,0.0,0.231,0.333,0.0,0.0
375.0,Coby White,25.0,CHI,SG,2.0,0.0,58.0,0.452,18.5,0.452,0.065,0.226,0.097,0.065,0.548,0.429,0.5,0.429,0.333,0.5,0.471,0.5,0.875,0.0,0.0,0.118,1.0,0.0,0.0
376.0,Ariel Hukporti,23.0,NYK,C,8.0,2.0,56.0,0.5,2.9,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.667,0.0,,,,0.75,,0.125,1.0,,,0.0,0.0
377.0,Rayan Rupert,21.0,POR,SG,9.0,0.0,55.0,0.273,16.8,0.364,0.273,0.091,0.0,0.0,0.636,0.5,0.667,0.0,,,0.143,0.5,1.0,0.0,0.0,0.143,0.0,0.0,0.0
378.0,Cody Martin,30.0,IND,SF,4.0,0.0,55.0,0.2,15.5,0.5,0.1,0.3,0.1,0.0,0.5,0.4,1.0,0.333,0.0,,0.0,0.5,,0.1,1.0,0.4,0.0,0.0,0.0
379.0,Keshad Johnson,24.0,MIA,SF,6.0,0.0,54.0,0.25,14.7,0.5,0.208,0.25,0.0,0.042,0.5,0.25,0.2,0.167,,1.0,0.25,0.333,0.667,0.125,1.0,0.333,0.25,0.0,0.0
380.0,Jalen Pickett,26.0,DEN,SG,7.0,1.0,53.0,0.467,15.6,0.533,0.333,0.0,0.067,0.133,0.467,0.5,0.4,,1.0,0.5,0.429,0.5,1.0,0.067,1.0,0.143,0.0,0.0,0.0
381.0,Bobi Klintman,22.0,DET,SF,6.0,0.0,53.0,0.333,16.0,0.476,0.143,0.286,0.0,0.048,0.524,0.4,0.333,0.5,,0.0,0.273,0.75,1.0,0.048,1.0,0.364,0.0,0.0,0.0
382.0,Yang Hansen,20.0,POR,C,7.0,0.0,50.0,0.35,10.9,0.7,0.35,0.25,0.1,0.0,0.3,0.5,0.857,0.2,0.0,,0.0,0.571,,0.15,2.0,0.167,0.0,0.0,0.0
383.0,Maxi Kleber,34.0,LAL,PF,4.0,0.0,50.0,0.5,19.7,0.25,0.25,0.0,0.0,0.0,0.75,0.0,0.0,,,,0.667,,1.0,0.0,0.0,0.0,,0.0,0.0
384.0,Matisse Thybulle,28.0,POR,SG,4.0,0.0,49.0,0.6,16.1,0.4,0.4,0.0,0.0,0.0,0.6,0.5,0.5,,,,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
385.0,Jordan Miller,26.0,LAC,SF,3.0,0.0,49.0,0.5,17.2,0.438,0.25,0.125,0.063,0.0,0.563,0.429,0.75,0.0,0.0,,0.556,0.333,1.0,0.0,0.0,0.111,0.0,0.0,0.0
386.0,Zeke Nnaji,25.0,DEN,PF,7.0,1.0,48.0,0.4,15.6,0.4,0.3,0.1,0.0,0.0,0.6,0.75,0.667,1.0,,,0.167,0.667,1.0,0.0,0.0,0.333,0.0,0.0,0.0
387.0,Noah Penda,21.0,ORL,SF,7.0,0.0,47.0,0.545,6.9,0.818,0.455,0.364,0.0,0.0,0.182,0.444,0.6,0.25,,,1.0,0.5,1.0,0.091,1.0,0.5,1.0,0.0,0.0
388.0,Luke Travers,24.0,CLE,SG,6.0,0.0,47.0,0.125,11.7,0.625,0.313,0.25,0.0,0.063,0.375,0.2,0.0,0.5,,0.0,0.0,1.0,,0.0,0.0,0.333,0.0,0.0,0.0
389.0,Rasheer Fleming,21.0,PHO,PF,8.0,0.0,46.0,0.263,15.4,0.421,0.368,0.0,0.053,0.0,0.579,0.375,0.429,,0.0,,0.182,0.667,1.0,0.105,2.0,0.364,0.25,0.0,0.0
390.0,GG Jackson II,21.0,MEM,PF,7.0,0.0,46.0,0.261,14.2,0.522,0.304,0.13,0.087,0.0,0.478,0.5,0.429,0.667,0.5,,0.0,0.667,,0.043,1.0,0.273,0.0,0.0,0.0
391.0,Bismack Biyombo,33.0,SAS,C,6.0,0.0,46.0,0.5,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,1.0,,0.5,1.0,,,0.0,0.0
392.0,Lindy Waters III,28.0,SAS,SG,6.0,0.0,46.0,0.417,25.6,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.417,,1.0,0.0,0.0,0.333,0.5,0.0,0.0
393.0,Paul George,35.0,PHI,PF,2.0,2.0,46.0,0.429,17.3,0.476,0.143,0.143,0.143,0.048,0.524,0.4,1.0,0.0,0.0,1.0,0.455,0.5,0.8,0.0,0.0,0.273,0.333,0.0,0.0
394.0,Ryan Nembhard,22.0,DAL,PG,5.0,0.0,45.0,0.467,16.5,0.733,0.067,0.133,0.267,0.267,0.267,0.636,1.0,0.0,0.75,0.75,0.0,0.286,,0.0,0.0,0.0,,0.0,0.0
395.0,Bryce McGowens,23.0,NOP,SG,6.0,0.0,43.0,0.385,6.3,0.846,0.385,0.462,0.0,0.0,0.154,0.455,0.4,0.5,,,0.0,0.6,,0.308,2.0,0.5,0.0,0.0,0.0
396.0,Wendell Moore Jr.,24.0,DET,SG,3.0,0.0,43.0,0.5,6.5,0.833,0.167,0.667,0.0,0.0,0.167,0.6,1.0,0.5,,,0.0,0.333,,0.167,1.0,1.0,0.0,0.0,0.0
397.0,Jae'Sean Tate,30.0,HOU,SF,8.0,0.0,41.0,0.364,11.4,0.727,0.182,0.455,0.091,0.0,0.273,0.5,0.5,0.6,0.0,,0.0,0.5,,0.0,0.0,0.0,,0.0,0.0
398.0,Brandon Miller,23.0,CHO,SF,2.0,2.0,40.0,0.4,14.6,0.56,0.24,0.2,0.12,0.0,0.44,0.571,0.833,0.6,0.0,,0.182,0.5,1.0,0.16,4.0,0.273,0.333,0.0,0.0
399.0,Malaki Branham,22.0,WAS,SG,6.0,0.0,39.0,0.571,15.3,0.5,0.214,0.214,0.071,0.0,0.5,0.857,1.0,1.0,0.0,,0.286,0.667,1.0,0.071,1.0,0.143,0.0,0.0,0.0
400.0,AJ Johnson,21.0,WAS,SG,8.0,0.0,38.0,0.182,7.6,0.818,0.273,0.545,0.0,0.0,0.182,0.222,0.333,0.167,,,0.0,1.0,,0.091,1.0,0.5,0.0,0.0,0.0
401.0,Joan Beringer,19.0,MIN,PF,9.0,0.0,37.0,0.727,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.727,0.727,,,,,0.875,,0.727,8.0,,,0.0,0.0
402.0,Leonard Miller,22.0,MIN,SF,8.0,0.0,37.0,0.5,11.8,0.583,0.333,0.25,0.0,0.0,0.417,0.857,1.0,0.667,,,0.0,0.833,,0.0,0.0,0.8,0.0,0.0,0.0
403.0,Johnny Furphy,21.0,IND,SG,3.0,0.0,37.0,0.5,14.2,0.5,0.167,0.333,0.0,0.0,0.5,0.333,1.0,0.0,,,0.667,1.0,1.0,0.0,0.0,0.333,1.0,0.0,0.0
404.0,David Jones García,24.0,SAS,SF,5.0,0.0,36.0,0.667,4.7,0.933,0.6,0.333,0.0,0.0,0.067,0.643,0.556,0.8,,,1.0,0.0,0.0,0.067,1.0,0.0,,0.0,0.0
405.0,Khaman Maluach,19.0,PHO,C,7.0,0.0,35.0,0.429,11.7,0.571,0.571,0.0,0.0,0.0,0.429,0.75,0.75,,,,0.0,1.0,,0.286,2.0,0.333,0.0,0.0,0.0
406.0,Jonathan Mogbo,24.0,TOR,PF,7.0,0.0,35.0,0.5,3.4,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.333,0.667,,,,0.667,,0.167,0.0,,,0.0,0.0
407.0,Caleb Houstan,23.0,ATL,SF,6.0,0.0,35.0,0.4,18.6,0.3,0.1,0.2,0.0,0.0,0.7,0.333,1.0,0.0,,,0.429,1.0,1.0,0.0,0.0,0.286,0.5,0.0,0.0
408.0,Nolan Traoré,19.0,BRK,PG,4.0,0.0,35.0,0.222,18.0,0.333,0.222,0.111,0.0,0.0,0.667,0.0,0.0,0.0,,,0.333,,1.0,0.0,0.0,0.5,0.0,0.0,0.0
409.0,Drew Peterson,26.0,CHO,PF,2.0,0.0,35.0,0.222,18.3,0.333,0.333,0.0,0.0,0.0,0.667,0.667,0.667,,,,0.0,0.5,,0.0,0.0,0.333,0.0,0.0,0.0
410.0,Jase Richardson,20.0,ORL,SG,8.0,0.0,34.0,0.333,16.8,0.333,0.167,0.167,0.0,0.0,0.667,0.5,1.0,0.0,,,0.25,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0
411.0,Mac McClung,27.0,IND,SG,3.0,0.0,34.0,0.389,17.3,0.444,0.222,0.167,0.056,0.0,0.556,0.625,0.75,0.333,1.0,,0.2,0.8,0.5,0.0,0.0,0.0,,0.0,0.0
412.0,Yanic Konan Niederhauser,22.0,LAC,C,6.0,0.0,33.0,0.909,3.8,1.0,0.455,0.455,0.091,0.0,0.0,0.909,1.0,0.8,1.0,,,0.7,,0.364,4.0,,,0.0,0.0
413.0,Dylan Cardwell,24.0,SAC,C,3.0,1.0,33.0,0.333,6.9,0.833,0.333,0.5,0.0,0.0,0.167,0.4,1.0,0.0,,,0.0,1.0,,0.5,2.0,1.0,0.0,0.0,0.0
414.0,Keegan Murray,25.0,SAC,PF,1.0,0.0,33.0,0.385,17.8,0.538,0.154,0.0,0.231,0.154,0.462,0.571,1.0,,0.333,0.5,0.167,0.5,1.0,0.077,1.0,0.167,0.0,0.0,0.0
415.0,Charles Bassey,25.0,MEM,C,2.0,0.0,31.0,0.375,4.4,1.0,0.375,0.5,0.125,0.0,0.0,0.375,0.667,0.25,0.0,,,0.667,,0.375,2.0,,,0.0,0.0
416.0,Mason Plumlee,35.0,CHO,C,6.0,0.0,30.0,1.0,1.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,0.0,0.0
417.0,Jamir Watkins,24.0,WAS,SG,4.0,0.0,30.0,0.571,12.1,0.571,0.429,0.143,0.0,0.0,0.429,0.75,1.0,0.0,,,0.333,0.667,1.0,0.143,1.0,0.667,0.0,0.0,0.0
418.0,Jalen Green,23.0,PHO,SG,2.0,2.0,30.0,0.478,18.6,0.391,0.174,0.087,0.0,0.13,0.609,0.556,0.25,0.5,,1.0,0.429,0.0,1.0,0.043,0.0,0.143,1.0,0.0,0.0
419.0,LeBron James,41.0,LAL,SF,1.0,1.0,30.0,0.571,14.8,0.571,0.286,0.143,0.143,0.0,0.429,0.5,0.5,0.0,1.0,,0.667,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
420.0,Dario Šarić,31.0,SAC,C,3.0,0.0,28.0,0.2,13.0,0.6,0.4,0.0,0.0,0.2,0.4,0.0,0.0,,,0.0,0.5,,1.0,0.0,0.0,1.0,0.5,0.0,0.0
421.0,PJ Hall,23.0,MEM,C,7.0,0.0,27.0,0.556,11.3,0.667,0.333,0.333,0.0,0.0,0.333,0.667,1.0,0.333,,,0.333,1.0,1.0,0.111,1.0,0.333,0.0,0.0,0.0
422.0,Tyson Etienne,26.0,BRK,PG,5.0,0.0,25.0,0.182,25.7,0.091,0.0,0.0,0.0,0.091,0.909,0.0,,,,0.0,0.2,,1.0,0.0,0.0,0.1,0.0,0.0,0.0
423.0,E.J. Liddell,25.0,BRK,PF,5.0,0.0,25.0,0.364,20.3,0.273,0.091,0.182,0.0,0.0,0.727,0.667,1.0,0.5,,,0.25,0.5,1.0,0.0,0.0,0.25,0.5,0.0,0.0
424.0,JD Davison,23.0,HOU,PG,5.0,0.0,24.0,0.5,21.6,0.25,0.0,0.25,0.0,0.0,0.75,0.5,,0.5,,,0.5,1.0,1.0,0.0,0.0,0.167,0.0,0.0,0.0
425.0,Joe Ingles,38.0,MIN,SF,6.0,0.0,23.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0
426.0,DeAndre Jordan,37.0,NOP,C,2.0,1.0,23.0,0.8,1.3,1.0,0.8,0.2,0.0,0.0,0.0,0.8,1.0,0.0,,,,0.5,,0.4,2.0,,,0.0,0.0
427.0,Andre Jackson Jr.,24.0,MIL,SG,6.0,0.0,22.0,0.0,24.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0
428.0,Tolu Smith,25.0,DET,PF,2.0,0.0,22.0,0.75,2.8,1.0,0.625,0.375,0.0,0.0,0.0,0.75,0.8,0.667,,,,0.667,,0.25,2.0,,,0.0,0.0
429.0,Johnny Juzang,24.0,MIN,SG,7.0,0.0,21.0,0.333,22.5,0.222,0.0,0.0,0.111,0.111,0.778,0.5,,,0.0,1.0,0.286,0.0,1.0,0.0,0.0,0.429,0.333,0.0,0.0
430.0,Jeff Green,39.0,HOU,PF,5.0,0.0,21.0,0.667,25.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.667,,1.0,0.0,0.0,0.333,1.0,0.0,0.0
431.0,Mark Sears,23.0,MIL,PG,5.0,0.0,21.0,0.556,18.2,0.444,0.111,0.111,0.222,0.0,0.556,0.5,1.0,0.0,0.5,,0.6,0.0,0.667,0.0,0.0,0.0,,0.0,0.0
432.0,Jahmyl Telfort,24.0,LAC,PF,4.0,0.0,21.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.667,0.0,0.0,0.0
433.0,Eric Gordon,37.0,PHI,SG,3.0,0.0,21.0,0.6,22.6,0.2,0.2,0.0,0.0,0.0,0.8,1.0,1.0,,,,0.5,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
434.0,Antonio Reeves,25.0,CHO,SG,2.0,0.0,21.0,0.5,21.0,0.167,0.0,0.167,0.0,0.0,0.833,0.0,,0.0,,,0.6,,1.0,0.0,0.0,0.6,0.667,0.0,0.0
435.0,James Wiseman,24.0,IND,C,1.0,1.0,20.0,0.667,3.2,1.0,0.667,0.333,0.0,0.0,0.0,0.667,1.0,0.0,,,,0.5,,0.333,1.0,,,0.0,0.0
436.0,Mohamed Diawara,20.0,NYK,SF,8.0,0.0,18.0,0.75,17.6,0.75,0.25,0.0,0.0,0.5,0.25,0.667,1.0,,,0.5,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
437.0,Anthony Gill,33.0,WAS,PF,6.0,0.0,18.0,0.8,7.1,0.8,0.6,0.2,0.0,0.0,0.2,0.75,0.667,1.0,,,1.0,0.333,1.0,0.0,0.0,1.0,1.0,0.0,0.0
438.0,Isaac Jones,25.0,2TM,PF,4.0,1.0,18.0,0.5,13.8,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.5,,0.25,1.0,0.5,0.0,0.0,0.0
438.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,17.0,0.5,14.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
438.0,Isaac Jones,25.0,DET,PF,1.0,0.0,1.0,0.5,13.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,1.0,,0.5,1.0,1.0,0.0,0.0,0.0
439.0,Hunter Tyson,25.0,DEN,PF,5.0,0.0,17.0,0.0,17.5,0.429,0.0,0.286,0.0,0.143,0.571,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.25,0.0,0.0,0.0
440.0,Jahmir Young,25.0,MIA,PG,3.0,0.0,16.0,0.375,12.2,0.625,0.25,0.25,0.125,0.0,0.375,0.2,0.0,0.5,0.0,,0.667,0.0,1.0,0.0,0.0,0.333,1.0,0.0,0.0
441.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,15.0,0.25,4.3,1.0,0.5,0.25,0.25,0.0,0.0,0.25,0.5,0.0,0.0,,,1.0,,0.25,1.0,,,0.0,0.0
442.0,Ron Harper Jr.,25.0,BOS,SF,3.0,0.0,15.0,0.429,22.9,0.143,0.143,0.0,0.0,0.0,0.857,1.0,1.0,,,,0.333,1.0,1.0,0.0,0.0,0.167,0.0,0.0,0.0
443.0,Pacome Dadiet,20.0,NYK,SG,5.0,0.0,14.0,0.25,17.2,0.75,0.25,0.0,0.0,0.5,0.25,0.333,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0
444.0,Daeqwon Plowden,27.0,SAC,SG,1.0,0.0,14.0,0.2,15.8,0.4,0.2,0.2,0.0,0.0,0.6,0.5,1.0,0.0,,,0.0,0.0,,0.2,1.0,0.667,0.0,0.0,0.0
445.0,Harrison Ingram,23.0,SAS,SF,3.0,0.0,11.0,0.667,11.6,0.667,0.333,0.333,0.0,0.0,0.333,0.5,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
446.0,Javonte Cooke,26.0,POR,SG,2.0,0.0,11.0,0.286,10.7,0.714,0.286,0.429,0.0,0.0,0.286,0.4,0.5,0.333,,,0.0,1.0,,0.143,1.0,0.0,,0.0,0.0
447.0,Miles Kelly,23.0,DAL,PG,2.0,0.0,11.0,0.5,15.2,0.5,0.0,0.5,0.0,0.0,0.5,1.0,,1.0,,,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0
448.0,Garrett Temple,39.0,TOR,SG,3.0,0.0,10.0,0.5,25.6,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.5,,1.0,0.0,0.0,0.0,,0.0,0.0
449.0,Garrison Mathews,29.0,IND,SG,1.0,0.0,10.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.667,0.0,0.0,0.0
450.0,Thanasis Antetokounmpo,33.0,MIL,SF,4.0,0.0,9.0,0.5,2.3,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,1.0,,0.0,0.0,,,0.0,0.0
451.0,Jacob Toppin,25.0,ATL,SF,3.0,0.0,9.0,0.75,5.9,1.0,0.5,0.0,0.5,0.0,0.0,0.75,1.0,,0.5,,,0.333,,0.5,2.0,,,0.0,0.0
452.0,Kevin Porter Jr.,25.0,MIL,PG,1.0,1.0,9.0,0.6,19.1,0.4,0.2,0.0,0.0,0.2,0.6,0.5,1.0,,,0.0,0.667,0.0,1.0,0.2,1.0,0.333,0.0,0.0,0.0
453.0,Riley Minix,25.0,SAS,SF,3.0,0.0,8.0,0.667,13.1,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.333,0.333,1.0,0.167,1.0,0.333,1.0,0.0,0.0
454.0,Danny Wolf,21.0,BRK,PF,3.0,0.0,8.0,0.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0
455.0,Myron Gardner,24.0,MIA,SF,2.0,0.0,8.0,1.0,25.3,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0
456.0,Adou Thiero,21.0,LAL,SF,2.0,0.0,8.0,1.0,2.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,1.0,2.0,,,0.0,0.0
457.0,Trey Jemison,26.0,NYK,C,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0
458.0,Doug McDermott,34.0,SAC,SF,1.0,0.0,8.0,0.667,25.9,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.667,,1.0,0.0,0.0,0.667,1.0,0.0,0.0
459.0,Hunter Sallis,22.0,PHI,SG,3.0,0.0,7.0,1.0,8.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,,,,0.0,,0.0,0.0,,,0.0,0.0
460.0,Chris Mañon,24.0,LAL,SG,2.0,0.0,7.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0
461.0,Amari Williams,24.0,BOS,PF,2.0,0.0,7.0,0.5,5.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0.0,,,0.0,0.0
